,Platform,Genre,Rating,regional_sales_label,Critic_Score,User_Count,User_Score,interval_years_2020,gloabl_sales_log,cluster_label
270,XOne,Role-Playing,M,NA&EU,0.8980632008154945,0.16400221282500868,0.0,1.0,0.605500531403601,22
271,X360,Sports,E,EU,0.8572884811416922,0.040796617003122336,0.0,0.875,0.605500531403601,26
272,PSP,Platform,E10+,NA&EU,0.8674821610601428,0.010229627476535615,0.0,0.75,0.6052632833682381,14
273,PC,Strategy,None,NA&EU,0.0,0.0,0.0,0.5,0.6052632833682381,10
274,PS2,Sports,E,EU,0.81651376146789,0.004416273640190903,0.0,0.75,0.6052632833682381,26
275,PS2,Misc,E,EU,0.81651376146789,0.0020721793513422283,0.0,0.625,0.6050254711277414,26
276,PS3,Racing,E,NA&EU,0.81651376146789,0.011261028963629032,0.0,0.75,0.6047870919922137,15
277,X360,Action,M,NA&EU,0.81651376146789,0.052892143533581494,0.0,0.875,0.6047870919922137,14
278,X360,Sports,None,EU,0.0,0.0,0.0,0.875,0.6045481432524756,23
279,NES,Action,None,NA,0.0,0.0,0.0,0.25,0.60430862217988,13
280,PS3,Fighting,T,NA&EU,0.9592252803261978,0.0309514209899579,0.0,0.75,0.6040685260261263,1
281,NES,Racing,None,JP&NA,0.0,0.0,0.0,0.125,0.6040685260261263,13
282,PS,Action,None,NA,0.0,0.0,0.0,0.5,0.6040685260261263,13
283,PS2,Sports,E,NA,0.9694189602446484,0.0061040215281619485,0.0,0.625,0.6035865973825313,26
284,PC,Shooter,M,NA,0.9796126401630989,0.29639665825918177,0.0,0.5,0.6031023349349526,22
285,SNES,Platform,None,JP&NA,0.0,0.0,0.0,0.5,0.6031023349349526,17
286,PS2,Sports,None,EU,0.0,0.0,0.0,0.75,0.6028593214496234,23
287,SNES,Fighting,None,JP&NA,0.0,0.0,0.0,0.375,0.6026157159698353,13
288,PC,Role-Playing,T,NA&EU,0.9286442405708462,0.07361393704700378,0.0,0.75,0.6023715156042801,22
289,PS4,Shooter,M,NA&EU,0.8980632008154945,0.07586426756429851,0.0,1.0,0.6021267174404161,22
290,PS2,Action,M,NA,0.9490316004077473,0.06648789040890381,0.0,0.75,0.6018813185442594,9
291,PS2,Sports,E,EU,0.0,0.0021659431228961755,0.0,0.75,0.6016353159601732,23
292,X360,Role-Playing,M,NA&EU,0.8572884811416922,0.07211371670214063,0.0,0.875,0.6013887067106538,22
293,X360,Racing,E,NA&EU,0.9184505606523956,0.035733373339209194,0.0,0.75,0.6013887067106538,15
294,Wii,Misc,E,NA&EU,0.5718654434250765,0.004134982325529062,0.6703296703296703,0.75,0.6013887067106538,6
295,PS4,Action,M,NA&EU,0.81651376146789,0.28092563595278053,0.0,0.875,0.6013887067106538,9
296,PS,Misc,None,NA&EU,0.0,0.0,0.0,0.5,0.6013887067106538,10
297,PS2,Fighting,T,NA&EU,0.8674821610601428,0.01097973764896719,0.0,0.625,0.6013887067106538,1
298,PS4,Shooter,M,NA&EU,0.8674821610601428,0.15500089075582976,0.0,0.875,0.601141487796115,22
299,N64,Shooter,None,NA,0.0,0.0,0.0,0.5,0.6008936561946683,13
300,NES,Sports,None,JP&NA,0.0,0.0,0.0,0.125,0.6003961427306568,25
301,PS2,Misc,E10+,NA&EU,0.6228338430173294,0.0,0.0,0.75,0.5996452005284437,26
302,X360,Shooter,M,NA,0.9082568807339451,0.0638625048053933,0.0,0.75,0.599393628068719,22
303,PS4,Role-Playing,M,NA&EU,0.9388379204892967,0.9544308070247817,0.0,1.0,0.599393628068719,22
304,PS4,Action,M,NA&EU,0.7145769622833844,0.1922251080627467,0.0,0.875,0.599141421125448,9
305,PS4,Action,M,NA&EU,0.887869520897044,0.2512025203701793,0.0,1.0,0.5988885764901122,9
306,Wii,Action,E10+,NA&EU,0.9490316004077473,0.18359884107978358,0.8901098901098901,0.875,0.5988885764901122,5
307,PS3,Role-Playing,M,NA&EU,0.9184505606523956,0.08533440849124715,0.8901098901098901,0.75,0.5986350909297933,5
308,DS,Puzzle,E10+,NA&EU,0.8572884811416922,0.006760367929039578,0.0,0.75,0.5986350909297933,14
309,GB,Platform,None,JP&NA,0.0,0.0,0.0,0.375,0.5978707559985365,17
310,Wii,Sports,E,NA&EU,0.8267074413863406,0.003666163467759327,0.0,0.75,0.5976146739123691,26
311,PS2,Sports,T,NA&EU,0.9184505606523956,0.01135479273518298,0.0,0.625,0.5976146739123691,26
312,3DS,Role-Playing,T,JP&NA,0.8776758409785933,0.03263916887792895,0.0,0.875,0.5973579343618446,7
313,PC,Role-Playing,M,NA&EU,0.9592252803261978,0.8507280756861163,0.0,0.875,0.5971005339623272,22
314,PS4,Sports,E10+,NA,0.887869520897044,0.034139389222792096,0.0,1.0,0.5971005339623272,11
315,PS2,Fighting,T,NA&EU,0.8980632008154945,0.021481280063009256,0.0,0.75,0.5968424693029781,1
316,NES,Role-Playing,None,JP,0.0,0.0,0.0,0.25,0.5968424693029781,25
317,PS3,Racing,T,NA&EU,0.8572884811416922,0.020637406119023732,0.0,0.75,0.5968424693029781,1
318,3DS,Simulation,None,NA&EU,0.0,0.0,0.0,0.875,0.5963243334287783,17
319,PS2,Sports,E,EU,0.9286442405708462,0.00357239969620538,0.0,0.625,0.5963243334287783,26
320,PS3,Sports,E10+,NA&EU,0.7757390417940877,0.00976080861876588,0.0,0.875,0.5960642552587727,14
321,PS,Misc,None,NA&EU,0.0,0.0,0.0,0.5,0.5960642552587727,10
322,GB,Action,None,NA&EU,0.0,0.0,0.0,0.375,0.5958034989180645,10
323,PS4,Shooter,M,NA&EU,0.7961264016309889,0.14665591508752848,0.0,0.875,0.5958034989180645,22
324,DS,Misc,E,JP&NA,0.6024464831804281,0.00038443146337118264,0.45054945054945056,0.75,0.5958034989180645,6
325,PS4,Shooter,M,NA&EU,0.81651376146789,0.20807118545536374,0.7802197802197801,1.0,0.5950171252720431,5
326,Wii,Misc,E,NA&EU,0.6941896024464832,0.003666163467759327,0.0,0.75,0.5947536205082425,26
327,PS,Action,None,NA&EU,0.0,0.0,0.0,0.5,0.594224518744801,10
328,DS,Role-Playing,None,JP&NA,0.0,0.0,0.0,0.75,0.594224518744801,18
329,X360,Action,E10+,NA&EU,0.7859327217125383,0.006197785299715895,0.0,0.75,0.5939589143389894,14
330,PC,Simulation,T,NA&EU,0.8063200815494395,0.0027285257522198575,0.8901098901098901,0.625,0.5939589143389894,5
331,PSP,Platform,None,NA&EU,0.0,0.0,0.0,0.75,0.5934255797414532,17
332,PS,Action,E,NA&EU,0.653414882772681,0.003853691010867221,0.0,0.625,0.5931578419643815,26
333,Wii,Sports,None,NA&EU,0.0,0.0,0.0,0.875,0.5928893854273146,17
334,PS,Action,None,JP&NA,0.0,0.0,0.0,0.5,0.5928893854273146,10
335,Wii,Platform,E,NA&EU,0.8674821610601428,0.03910886911515129,0.0,0.75,0.5926202062607435,26
336,PS,Platform,E,NA&EU,0.9286442405708462,0.01941847708882242,0.0,0.625,0.5926202062607435,26
337,PS3,Action,M,NA&EU,0.8980632008154945,0.07877094448247086,0.0,0.875,0.5926202062607435,9
338,PS2,Sports,E,EU,0.8267074413863406,0.005260147584176426,0.0,0.625,0.592350300563827,26
339,GB,Strategy,None,JP&NA,0.0,0.0,0.0,0.5,0.592350300563827,13
340,DS,Misc,None,JP,0.0,0.0,0.0,0.75,0.591536184805457,19
341,PS2,Sports,T,NA&EU,0.9592252803261978,0.012011139136060608,0.0,0.625,0.591536184805457,26
342,XOne,Shooter,None,NA&EU,0.0,0.0,0.0,1.0,0.5912633333401366,17
343,DS,Simulation,E,NA&EU,0.6839959225280327,0.0012283054073567055,0.0,0.75,0.5912633333401366,26
344,PSP,Racing,E10+,NA&EU,0.7553516819571866,0.0029160532953277515,0.0,0.75,0.5909897353582491,14
345,N64,Platform,None,NA&EU,0.0,0.0,0.0,0.5,0.5909897353582491,17
346,PS2,Shooter,M,NA,0.8369011213047911,0.007698005644579047,0.0,0.625,0.5909897353582491,1
347,PS2,Platform,E,NA&EU,0.9184505606523956,0.029263673101986853,0.0,0.625,0.5907153867636741,26
348,N64,Simulation,None,NA&EU,0.0,0.0,0.0,0.5,0.590440283426485,13
349,PS2,Sports,E,JP&NA,0.8369011213047911,0.00357239969620538,0.0,0.75,0.590440283426485,26
350,PS2,Action,M,NA&EU,0.9796126401630989,0.09499207696130368,0.0,0.75,0.5901644211825771,9
351,Wii,Misc,T,NA&EU,0.8776758409785933,0.006666604157485631,0.0,0.75,0.5901644211825771,1
352,PS3,Sports,E,EU,0.9286442405708462,0.019043422002606634,0.0,0.75,0.5901644211825771,26
353,PS2,Shooter,T,NA&EU,0.8369011213047911,0.013323831937815866,0.0,0.625,0.589887795833288,1
354,PC,Shooter,None,NA&EU,0.0,0.0,0.0,0.375,0.589887795833288,10
355,PS2,Racing,T,NA&EU,0.653414882772681,0.0030098170668816982,0.0,0.625,0.589887795833288,1
356,GC,Action,E,NA,0.7961264016309889,0.015105343597340858,0.0,0.625,0.5896104031450154,8
357,PS4,Shooter,M,NA&EU,0.8674821610601428,0.14815613543239162,0.0,0.875,0.5893322388488278,22
358,PS2,Shooter,T,NA&EU,0.8572884811416922,0.025138067153613188,1.0,0.75,0.5893322388488278,5
359,Wii,Misc,E10+,NA&EU,0.0,0.0009470140926948645,0.0,0.875,0.5893322388488278,18
360,DS,Simulation,E,NA&EU,0.7145769622833844,0.0008532503211409175,0.8901098901098901,0.75,0.58905329864007,6
361,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.625,0.58905329864007,10
362,PS,Platform,None,NA&EU,0.0,0.0,0.0,0.5,0.588493073085203,10
363,PS2,Action,M,NA&EU,0.7961264016309889,0.010510918791197456,0.0,0.75,0.5879296913133774,9
364,PS2,Action,M,NA&EU,0.7349643221202855,0.008260588273902728,0.0,0.625,0.5879296913133774,9
365,PS,Action,None,NA&EU,0.0,0.0,0.0,0.5,0.5879296913133774,10
366,PS2,Shooter,T,NA&EU,0.7349643221202855,0.00451003741174485,0.0,0.625,0.5876468056933296,1
367,PS2,Action,None,NA&EU,0.0,0.0,0.0,0.75,0.5876468056933296,17
368,PS,Action,None,NA&EU,0.0,0.0,0.0,0.625,0.5873631175598096,10
369,X360,Sports,E,EU,0.8980632008154945,0.014542760968017177,0.0,0.875,0.5873631175598096,26
370,PS,Platform,None,NA&EU,0.0,0.0,0.0,0.5,0.5873631175598096,10
371,X360,Shooter,M,NA,0.9082568807339451,0.122746153341272,0.0,0.75,0.5870786223465865,22
372,SNES,Platform,None,JP&NA,0.0,0.0,0.0,0.5,0.5870786223465865,17
373,XOne,Action,M,NA&EU,0.7349643221202855,0.09424196678887212,0.0,0.875,0.5867933154483459,9
374,NES,Action,None,JP&NA,0.0,0.0,0.0,0.25,0.5867933154483459,13
375,X360,Action,M,NA&EU,0.8470948012232417,0.04904782889986967,0.0,0.75,0.5867933154483459,14
376,X360,Action,M,NA,0.9082568807339451,0.06498767006404066,0.0,0.875,0.5865071922202427,14
377,PS2,Sports,E,EU,0.8572884811416922,0.007135423015255366,0.0,0.125,0.5865071922202427,26
378,PS3,Shooter,M,NA&EU,0.81651376146789,0.0542986001068907,0.0,0.875,0.5865071922202427,22
379,X360,Action,T,NA&EU,0.9388379204892967,0.10127424965541813,0.0,0.75,0.5862202479774473,14
380,X360,Shooter,M,NA&EU,0.8063200815494395,0.05082934055939466,0.0,0.875,0.5862202479774473,22
381,X360,Shooter,M,NA&EU,0.8980632008154945,0.08149009385753532,0.0,0.875,0.5859324779946858,22
382,DS,Sports,None,NA&EU,0.0,0.0,0.0,0.75,0.5856438775057724,17
383,DS,Misc,E10+,NA&EU,0.724770642201835,0.0027285257522198575,0.0,0.75,0.5856438775057724,14
384,DS,Misc,E,EU,0.8470948012232417,0.0026347619806659102,0.0,0.75,0.5853544417031359,16
385,3DS,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.5850641657373398,19
386,X360,Shooter,M,NA,0.8572884811416922,0.06705047303822749,0.0,0.75,0.5850641657373398,22
387,PS2,Fighting,T,NA&EU,0.8063200815494395,0.011823611592952714,0.0,0.625,0.5850641657373398,1
388,SNES,Role-Playing,None,JP,0.0,0.0,0.0,0.375,0.5844810737062605,25
389,PS,Action,T,NA&EU,0.7145769622833844,0.006291549071269843,0.8901098901098901,0.5,0.5844810737062605,5
390,PS4,Action,M,NA&EU,0.9490316004077473,0.36971992761436834,0.0,1.0,0.5841882477283515,9
391,PS2,Action,T,NA&EU,0.81651376146789,0.009948336161873773,0.0,0.625,0.5841882477283515,1
392,GB,Racing,None,NA&EU,0.0,0.0,0.0,0.375,0.5841882477283515,10
393,PS2,Sports,E,EU,0.8980632008154945,0.003291108381543539,0.0,0.625,0.5838945617610206,26
394,PS3,Platform,E,NA&EU,0.9286442405708462,0.061612174288098565,0.0,0.875,0.583600010738045,26
395,PS,Misc,E,NA&EU,0.6941896024464832,0.009291989760996145,0.0,0.625,0.583600010738045,26
396,PS4,Action,M,EU,0.7757390417940877,0.12368379105681147,0.0,1.0,0.583600010738045,9
397,X360,Action,E10+,NA&EU,0.7757390417940877,0.007041659243701419,0.0,0.75,0.5833045895483018,14
398,XOne,Shooter,T,NA&EU,0.7655453618756372,0.1626895200232534,0.0,0.875,0.5830082930352362,1
399,PS,Fighting,None,NA,0.0,0.0,0.0,0.5,0.5827111159963204,13
400,N64,Action,None,NA&EU,0.0,0.0,0.0,0.625,0.5827111159963204,10
401,PS3,Shooter,M,NA&EU,0.9184505606523956,0.09761746256481421,0.0,0.875,0.5824130531825066,22
402,PS,Adventure,None,NA&EU,0.0,0.0,0.0,0.5,0.58211409929767,10
403,DS,Misc,None,JP,0.0,0.0,0.0,0.75,0.5818142489980443,19
404,PS2,Shooter,T,NA&EU,0.7859327217125383,0.006197785299715895,0.0,0.625,0.5818142489980443,1
405,PS2,Platform,None,NA&EU,0.0,0.0,0.0,0.625,0.5818142489980443,17
406,3DS,Action,None,JP,0.0,0.0,0.0,1.0,0.5815134968916488,20
407,PS2,Action,T,NA&EU,0.6126401630988788,0.007698005644579047,0.0,0.75,0.5815134968916488,1
408,DS,Action,E10+,JP&NA,0.887869520897044,0.021387516291455307,0.0,0.75,0.5812118375377062,14
409,PS2,Shooter,M,NA&EU,0.81651376146789,0.008073060730794834,0.0,0.625,0.5812118375377062,1
410,X360,Action,M,NA&EU,0.8776758409785933,0.06573778023647223,0.0,0.875,0.5809092654460526,14
411,PS2,Action,T,NA&EU,0.8674821610601428,0.009854572390319827,0.0,0.625,0.5803013608384143,1
412,3DS,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.5803013608384143,19
413,XOne,Shooter,M,NA,0.8369011213047911,0.052798379762027545,0.0,1.0,0.5803013608384143,22
414,PS2,Action,M,NA&EU,0.7859327217125383,0.00882317090322641,0.8901098901098901,0.625,0.5799960170897253,5
415,DS,Puzzle,E10+,JP&NA,0.8776758409785933,0.01041715501964351,0.0,0.75,0.5796897381366707,14
416,PSP,Racing,None,EU,0.0,0.0,0.0,0.75,0.5793825182329737,23
417,XOne,Sports,E,EU,0.8572884811416922,0.04304694752041706,0.0,1.0,0.5793825182329737,26
418,Wii,Misc,E,NA&EU,0.6432212028542305,0.010885973877413245,0.0,0.75,0.5793825182329737,26
419,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.5,0.5790743515792329,10
420,PS4,Sports,E,NA,0.8470948012232417,0.016886855256865854,0.0,1.0,0.5790743515792329,11
421,PS3,Racing,E,NA&EU,0.8267074413863406,0.07108231521504721,0.0,0.875,0.5787652323222655,15
422,XOne,Shooter,M,NA&EU,0.8674821610601428,0.11880807493600622,0.0,0.875,0.5787652323222655,22
423,PS,Shooter,None,NA&EU,0.0,0.0,0.0,0.5,0.5781441123130016,10
424,WiiU,Platform,E,JP&NA,0.8980632008154945,0.06480014252093276,0.0,1.0,0.5781441123130016,26
425,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.625,0.5778320995793772,10
426,NES,Sports,None,JP,0.0,0.0,0.0,0.125,0.5778320995793772,25
427,SNES,Fighting,None,NA,0.0,0.0,0.0,0.5,0.5778320995793772,13
428,SNES,Role-Playing,None,JP,0.0,0.0,0.0,0.5,0.5775191102784845,25
429,PSP,Action,M,NA&EU,0.9286442405708462,0.05298590730513544,0.0,0.75,0.5772051382780177,9
430,PS2,Action,T,NA&EU,0.6330275229357799,0.012855013080046131,0.0,0.625,0.5772051382780177,1
431,PSP,Role-Playing,T,JP&NA,0.8470948012232417,0.04342200260663285,0.8901098901098901,0.75,0.5772051382780177,5
432,X360,Misc,T,NA,0.8369011213047911,0.007979296959240887,0.0,0.875,0.576890177387728,24
433,PS3,Adventure,M,NA&EU,0.9082568807339451,0.09471078564664184,0.0,0.875,0.576890177387728,9
434,PS2,Simulation,E,NA,0.9082568807339451,0.008916934674780358,0.0,0.625,0.576890177387728,26
435,GC,Simulation,E,JP&NA,0.887869520897044,0.012855013080046131,0.0,0.625,0.5762572638825633,26
436,PS2,Sports,E,NA&EU,0.8470948012232417,0.0033848721530974862,0.0,0.75,0.5759392985908253,26
437,DS,Adventure,E,NA&EU,0.0,0.003478635924651433,0.8901098901098901,0.75,0.5759392985908253,6
438,PS,Action,E,NA&EU,0.887869520897044,0.010042099933427721,1.0,0.625,0.5756203190540152,5
439,Wii,Misc,E,JP&NA,0.7451580020387361,0.014542760968017177,0.0,0.875,0.5756203190540152,24
440,PS,Racing,E,NA&EU,0.8980632008154945,0.0,0.0,0.5,0.5753003187809481,15
441,N64,Racing,None,NA,0.0,0.0,0.0,0.5,0.5753003187809481,13
442,DS,Platform,E,NA&EU,0.8369011213047911,0.009479517304104039,0.0,0.75,0.5753003187809481,26
443,NES,Role-Playing,None,JP,0.0,0.0,0.0,0.375,0.5753003187809481,25
444,DS,Misc,E,JP&NA,0.8470948012232417,0.005916493985054055,1.0,0.75,0.5749792912179233,6
445,PS3,Role-Playing,M,NA&EU,0.8369011213047911,0.04614115198169731,0.0,0.875,0.5749792912179233,9
446,DS,Misc,E,JP&NA,0.8267074413863406,0.0009470140926948645,0.0,0.75,0.5749792912179233,16
447,PS3,Role-Playing,M,NA&EU,0.9490316004077473,0.05664269439573937,0.8901098901098901,0.75,0.5746572297479191,5
448,3DS,Action,E,NA&EU,0.9286442405708462,0.09911768290967736,0.0,0.875,0.5746572297479191,14
449,PS3,Shooter,M,JP&NA,0.7553516819571866,0.12227733448350227,0.0,0.875,0.5746572297479191,22
450,X360,Role-Playing,M,NA&EU,0.9796126401630989,0.2947089103712107,0.0,0.875,0.5746572297479191,22
451,PS2,Fighting,T,NA,0.6839959225280327,0.006666604157485631,0.0,0.625,0.5743341276897744,1
452,PS2,Sports,E,NA,0.9592252803261978,0.004322509868636956,0.0,0.625,0.5740099782973573,26
453,NES,Sports,None,NA,0.0,0.0,0.0,0.25,0.5740099782973573,13
454,GB,Platform,None,NA&EU,0.0,0.0,0.0,0.375,0.5736847747587197,17
455,PC,Simulation,T,NA&EU,0.7655453618756372,0.0020721793513422283,0.0,0.625,0.5736847747587197,1
456,Wii,Action,E10+,NA&EU,0.7553516819571866,0.0020721793513422283,0.0,0.125,0.5733585101952381,14
457,3DS,Simulation,E,JP&NA,0.6738022426095821,0.009948336161873773,0.0,1.0,0.5730311776607411,7
458,PC,Simulation,T,NA&EU,0.7145769622833844,0.19288145446362434,0.0,0.875,0.5730311776607411,22
459,X360,Shooter,M,NA&EU,0.9082568807339451,0.08364666060327611,0.0,0.875,0.5730311776607411,22
460,DS,Action,E10+,NA&EU,0.7349643221202855,0.0015095967220185465,0.8901098901098901,0.75,0.5730311776607411,5
461,X360,Action,E10+,NA&EU,0.7655453618756372,0.0030098170668816982,0.0,0.75,0.5727027701406221,14
462,X360,Role-Playing,M,NA&EU,0.9490316004077473,0.34927942541560786,0.0,0.875,0.5727027701406221,22
463,PS3,Adventure,M,NA&EU,0.887869520897044,0.2587036220944951,0.0,0.875,0.5723732805509368,9
464,PS,Platform,None,NA&EU,0.0,0.0,0.0,0.5,0.5723732805509368,10
465,X360,Action,M,NA&EU,0.8267074413863406,0.02879485424421712,0.0,0.75,0.5723732805509368,14
466,XB,Action,T,NA&EU,0.9490316004077473,0.01135479273518298,0.0,0.625,0.5720427017374868,1
467,NES,Fighting,None,NA,0.0,0.0,0.0,0.25,0.5720427017374868,13
468,PS2,Sports,None,NA&EU,0.0,0.0,0.0,0.625,0.5720427017374868,17
469,PS4,Sports,E,EU,0.887869520897044,0.05776785965438674,0.0,0.875,0.5717110264748875,26
470,PS3,Shooter,M,NA&EU,0.9286442405708462,0.14112385256584561,0.0,0.75,0.5717110264748875,22
471,X360,Shooter,M,NA&EU,0.9286442405708462,0.11693279950492728,0.0,0.875,0.57137824746562,22
472,Wii,Platform,E,NA,0.7451580020387361,0.012292430450722449,0.7802197802197801,0.875,0.57137824746562,6
473,X360,Sports,E,NA,0.8980632008154945,0.012292430450722449,0.0,0.875,0.57137824746562,11
474,PS2,Fighting,T,JP&NA,0.7451580020387361,0.016230508855988222,0.0,0.75,0.57137824746562,1
475,PS2,Fighting,None,NA&EU,0.0,0.0,0.0,0.125,0.57137824746562,17
476,SNES,Shooter,None,JP&NA,0.0,0.0,0.0,0.375,0.5710443573390686,13
477,PC,Misc,T,NA&EU,0.8369011213047911,0.0018846518082343345,0.0,0.625,0.5710443573390686,1
478,PS2,Sports,E,JP&NA,0.9490316004077473,0.0061040215281619485,0.0,0.625,0.5710443573390686,26
479,PS2,Action,M,NA&EU,0.9592252803261978,0.04370329392129469,0.0,0.625,0.5710443573390686,9
480,PC,Role-Playing,T,NA&EU,0.8674821610601428,0.2576722206074017,0.0,0.875,0.570035945432406,22
481,PS4,Action,M,NA&EU,0.8572884811416922,0.17684784952789942,0.0,0.875,0.570035945432406,9
482,PS2,Platform,E,NA&EU,0.653414882772681,0.00882317090322641,0.0,0.625,0.570035945432406,26
483,PS2,Action,M,NA&EU,0.8674821610601428,0.007322950558363259,0.0,0.625,0.570035945432406,9
484,XOne,Shooter,M,NA&EU,0.8776758409785933,0.24923348116754648,0.0,0.875,0.569697535633982,22
485,PS3,Shooter,M,NA&EU,0.8980632008154945,0.05364225370601307,0.0,0.875,0.569697535633982,22
486,N64,Racing,None,NA,0.0,0.0,0.0,0.5,0.5693579767338681,13
487,PS2,Shooter,M,NA,0.887869520897044,0.008729407131672463,1.0,0.625,0.5693579767338681,5
488,PS2,Fighting,None,NA&EU,0.0,0.0,0.0,0.75,0.5693579767338681,17
489,GBA,Puzzle,E,NA,0.8063200815494395,0.00038443146337118264,0.0,0.625,0.5693579767338681,8
490,X360,Fighting,T,NA&EU,0.9490316004077473,0.027388397670907914,0.0,0.75,0.5693579767338681,14
491,PS3,Action,T,NA&EU,0.8674821610601428,0.10990051663838125,0.0,0.75,0.5690172609017067,9
492,DS,Platform,E,JP&NA,0.7757390417940877,0.007135423015255366,0.0,0.75,0.5686753802268282,16
493,XOne,Shooter,M,NA&EU,0.7961264016309889,0.06564401646491828,0.0,0.875,0.5686753802268282,22
494,X360,Sports,E,EU,0.0,0.007979296959240887,0.0,0.875,0.5686753802268282,23
495,GBA,Platform,None,NA,0.0,0.0,0.0,0.625,0.5683323267171492,17
496,X360,Role-Playing,M,NA&EU,0.9286442405708462,0.1586576778464337,0.0,0.75,0.5683323267171492,22
497,PS2,Misc,E,NA&EU,0.7451580020387361,0.0028222895237738042,0.0,0.625,0.5679880922980519,26
498,PS2,Sports,E,JP&NA,0.9490316004077473,0.004228746097083009,1.0,0.625,0.5679880922980519,5
499,X360,Sports,E10+,NA&EU,0.6839959225280327,0.0016971242651264405,0.0,0.75,0.5676426688112431,14
500,PS2,Sports,E,JP&NA,0.8674821610601428,0.0015095967220185465,0.0,0.625,0.5676426688112431,26
501,Wii,Simulation,E,NA&EU,0.6228338430173294,0.0021659431228961755,0.0,0.75,0.5676426688112431,26
502,PS2,Shooter,T,NA&EU,0.7757390417940877,0.0064790766143777365,0.0,0.625,0.5676426688112431,1
503,Wii,Puzzle,E10+,JP&NA,0.8470948012232417,0.016793091485311905,0.0,0.75,0.5676426688112431,24
504,PS,Shooter,None,NA,0.0,0.0,0.0,0.5,0.5672960480135945,13
505,DS,Simulation,E,NA&EU,0.0,0.0014158329504645995,0.0,0.75,0.566948221575962,2
506,PS,Racing,None,EU,0.0,0.0,0.0,0.5,0.566948221575962,25
507,X360,Sports,E,NA,0.8267074413863406,0.016793091485311905,0.0,0.875,0.5665991810819853,11
508,XB,Role-Playing,T,NA,0.887869520897044,0.01041715501964351,0.0,0.625,0.5665991810819853,21
509,PS4,Action,M,NA&EU,0.8470948012232417,0.14346794685469427,0.0,0.875,0.566248918026865,9
510,PC,Strategy,None,NA&EU,0.0,0.0,0.0,0.5,0.566248918026865,10
511,SNES,Racing,None,JP&NA,0.0,0.0,0.0,0.375,0.566248918026865,13
512,N64,Platform,None,JP&NA,0.0,0.0,0.0,0.5,0.566248918026865,13
513,PS3,Fighting,M,NA,0.8572884811416922,0.046328679524805204,0.0,0.875,0.5658974238161205,9
514,X360,Sports,E,NA,0.8674821610601428,0.008448115817010623,0.0,0.75,0.5655446897643237,11
515,PS2,Fighting,None,NA&EU,0.0,0.0,0.0,0.625,0.5655446897643237,17
516,X360,Shooter,M,NA&EU,0.9796126401630989,0.21088409860198215,0.0,0.75,0.5655446897643237,22
517,GC,Shooter,T,NA,0.9898063200815496,0.07005091372795379,0.0,0.625,0.5651907070938113,1
